Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
882706348,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
882756156,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
882756479,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
882806194,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
882806323,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
882856200,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
882856359,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
882906206,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
882906387,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
882956276,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
882956484,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883006427,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883006495,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883056306,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883056418,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883107308,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883107344,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883158286,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883158329,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883206257,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883206527,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883256149,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883256303,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883306111,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883306297,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883356283,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883356366,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883406933,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883406950,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883456264,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883456284,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883506207,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883506488,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883556414,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883556438,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883606404,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883606447,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883656321,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883656370,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883706142,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883706375,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883756195,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883756446,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883807928,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883807962,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883856482,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883856569,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883906265,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883906362,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
883956475,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
883956581,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884007937,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884007967,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884057542,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884057578,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884106552,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884107388,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884156156,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884156448,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884206230,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884206483,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884256315,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884256333,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884306327,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884306348,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884356480,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884356501,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884406239,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884406303,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884457057,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884457086,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884506267,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884506337,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884556306,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884556435,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884606397,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884606416,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884656242,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884656346,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884706288,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884706313,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884756220,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884756336,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884806316,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884806362,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884856306,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884856517,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884906223,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884906495,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
884956293,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
884956316,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885006464,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885006599,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885056236,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885056476,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885106260,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885107370,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885156269,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885156499,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885206414,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885206431,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885256329,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885256348,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885306285,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885306325,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885356444,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885356480,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885406228,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885406329,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885456475,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885456607,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885506250,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885506371,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885556537,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885556578,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885606541,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885606677,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885656528,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885656602,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885706339,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885706387,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885756358,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885756405,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885807738,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885807769,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885856240,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885856500,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885906380,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885906538,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
885956383,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
885956419,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886008291,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886008323,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886056438,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886056480,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886107281,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886107297,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886156263,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886156346,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886206323,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886206409,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886256503,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886256538,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886306268,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886306311,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886356285,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886356386,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886406567,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886406582,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886456443,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886456465,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886506538,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886506582,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886556414,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886556506,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886606418,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886606439,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886656484,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886657016,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886706275,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886706566,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886756274,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886756344,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886806588,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886806611,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886856780,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886856825,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886906543,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886906605,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
886956382,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
886956399,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887006402,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887006432,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887056362,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887056427,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887106715,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887107484,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887156180,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887156337,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887206342,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887206369,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887256483,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887256535,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887306555,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887306575,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887356331,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887356482,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887406366,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887406458,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887456299,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887456466,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887506499,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887506517,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887556470,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887556489,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887606636,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887606658,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887656450,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887656611,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887706228,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887706433,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887757008,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887757025,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887806383,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887806527,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887856435,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887856516,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887906356,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887906475,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
887956269,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
887956434,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888006396,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888006545,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888056272,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888056453,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888106371,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888106902,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888157312,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888157329,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888206327,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888206427,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888256228,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888256469,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888307181,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888307200,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888356217,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888356477,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888406211,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888406397,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888456248,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888456541,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888506304,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888506468,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888556309,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888556387,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888606417,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888606544,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888656196,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888656421,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888706821,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888706841,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888756230,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888756389,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888806437,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888806927,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888856957,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888856974,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888906335,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888906673,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
888956205,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
888956493,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889007465,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889007507,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889057220,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889057244,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889106414,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889107309,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889156458,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889156621,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889206199,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889206498,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889256328,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889256467,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889306217,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889306387,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889356321,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889356672,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889406503,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889406526,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889456210,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889456565,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889506503,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889506550,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889556509,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889556648,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889606262,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889606488,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889656727,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889656801,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889706225,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889706400,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889756255,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889756563,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889806310,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889806422,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889856385,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889856496,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889906716,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889906734,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
889956296,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
889956384,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890006249,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890006451,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890056762,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890056817,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890106417,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890107286,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890156225,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890156386,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890206293,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890206513,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890256399,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890256662,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890306282,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890306580,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890356249,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890356510,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890406231,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890406429,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890456291,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890456444,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890506271,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890506470,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890557013,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890557029,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890606483,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890606519,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890656369,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890656496,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890706253,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890706451,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890756340,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890756398,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890806540,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890806616,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890856283,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890856401,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890906664,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890906689,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
890957169,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
890957204,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891006328,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891006509,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891056568,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891056599,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891106446,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891107573,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891157292,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891157310,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891206402,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891206463,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891256279,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891256417,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891306435,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891306613,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891356377,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891356400,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891407638,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891407656,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891456440,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891456487,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891506281,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891506455,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891556321,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891556512,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891606282,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891606457,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891656250,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891656427,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891706255,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891706410,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891756238,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891756409,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891806530,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891807574,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891856341,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891856452,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891906298,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891906458,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
891956287,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
891956406,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
892006504,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
892006526,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
892056533,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
892056562,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
892106425,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
892107184,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
892156581,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
892156613,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
892206422,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
892206478,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
892256598,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
892257623,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
892306252,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
892306528,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
892356349,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
892356412,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
